"ID","NAME","DESCRIPTION"
"S123.AE","Money market funds, United Arab Emirates (the)","Money market funds, United Arab Emirates (the)"
"S123.AF","Money market funds, Afghanistan","Money market funds, Afghanistan"
"S123.AL","Money market funds, Albania","Money market funds, Albania"
"S123.AO","Money market funds, Angola","Money market funds, Angola"
"S123.AR","Money market funds, Argentina","Money market funds, Argentina"
"S123.AT","Money market funds, Austria","Money market funds, Austria"
"S123.AU","Money market funds, Australia","Money market funds, Australia"
"S123.BE","Money market funds, Belgium","Money market funds, Belgium"
"S123.BG","Money market funds, Bulgaria","Money market funds, Bulgaria"
"S123.BH","Money market funds, Bahrain","Money market funds, Bahrain"
"S123.BJ","Money market funds, Benin","Money market funds, Benin"
"S123.BM","Money market funds, Bermuda","Money market funds, Bermuda"
"S123.BR","Money market funds, Brazil","Money market funds, Brazil"
"S123.BS","Money market funds, Bahamas (the)","Money market funds, Bahamas (the)"
"S123.BY","Money market funds, Belarus","Money market funds, Belarus"
"S123.BZ","Money market funds, Belize","Money market funds, Belize"
"S123.CA","Money market funds, Canada","Money market funds, Canada"
"S123.CG","Money market funds, Congo (the)","Money market funds, Congo (the)"
"S123.CH","Money market funds, Switzerland","Money market funds, Switzerland"
"S123.CL","Money market funds, Chile","Money market funds, Chile"
"S123.CM","Money market funds, Cameroon","Money market funds, Cameroon"
"S123.CN","Money market funds, China","Money market funds, China excluding Taiwan (TW), Hong Kong (HK), Macao (MO)"
"S123.CO","Money market funds, Colombia","Money market funds, Colombia"
"S123.CW","Money market funds, Curacao","Money market funds, Curacao"
"S123.CY","Money market funds, Cyprus","Money market funds, Cyprus"
"S123.CZ","Money market funds, Czechia","Money market funds, Czechia"
"S123.DE","Money market funds, Germany","Money market funds, Germany"
"S123.DK","Money market funds, Denmark","Money market funds, Denmark"
"S123.DO","Money market funds, Dominican Republic (the)","Money market funds, Dominican Republic (the)"
"S123.EG","Money market funds, Egypt","Money market funds, Egypt"
"S123.ER","Money market funds, Eritrea","Money market funds, Eritrea"
"S123.ES","Money market funds, Spain","Money market funds, Spain"
"S123.FI","Money market funds, Finland","Money market funds, Finland excluding Aland (AX)"
"S123.FO","Money market funds, Faroe Islands (the)","Money market funds, Faroe Islands (the)"
"S123.FR","Money market funds, France","Money market funds, France excluding Guadeloupe (GP), Guyane (GF), La Réunion (RE), Martinique (MQ), Mayotte (YT), Nouvelle-Calédonie (NC), Polynésie française (PF), Saint-Barthélemy (BL), Saint-Martin (MF), Saint-Pierre-et-Miquelon (PM), Terres australes françaises (TF), Wallis-et-Futuna (WF)"
"S123.GB","Money market funds, United Kingdom of Great Britain and Northern Ireland (the)","Money market funds, United Kingdom of Great Britain and Northern Ireland (the)"
"S123.GE","Money market funds, Georgia","Money market funds, Georgia"
"S123.GG","Money market funds, Guernsey","Money market funds, Guernsey"
"S123.GI","Money market funds, Gibraltar","Money market funds, Gibraltar"
"S123.GR","Money market funds, Greece","Money market funds, Greece"
"S123.HK","Money market funds, Hong Kong","Money market funds, Hong Kong"
"S123.HR","Money market funds, Croatia","Money market funds, Croatia"
"S123.HU","Money market funds, Hungary","Money market funds, Hungary"
"S123.ID","Money market funds, Indonesia","Money market funds, Indonesia"
"S123.IE","Money market funds, Ireland","Money market funds, Ireland"
"S123.IL","Money market funds, Israel","Money market funds, Israel"
"S123.IM","Money market funds, Isle of Man","Money market funds, Isle of Man"
"S123.IN","Money market funds, India","Money market funds, India"
"S123.IO","Money market funds, British Indian Ocean Territory (the)","Money market funds, British Indian Ocean Territory (the)"
"S123.IS","Money market funds, Iceland","Money market funds, Iceland"
"S123.IT","Money market funds, Italy","Money market funds, Italy"
"S123.JE","Money market funds, Jersey","Money market funds, Jersey"
"S123.JP","Money market funds, Japan","Money market funds, Japan"
"S123.KE","Money market funds, Kenya","Money market funds, Kenya"
"S123.KR","Money market funds, Korea (the Republic of)","Money market funds, Korea (the Republic of)"
"S123.KY","Money market funds, Cayman Islands (the)","Money market funds, Cayman Islands (the)"
"S123.KZ","Money market funds, Kazakhstan","Money market funds, Kazakhstan"
"S123.LB","Money market funds, Lebanon","Money market funds, Lebanon"
"S123.LR","Money market funds, Liberia","Money market funds, Liberia"
"S123.LU","Money market funds, Luxembourg","Money market funds, Luxembourg"
"S123.LV","Money market funds, Latvia","Money market funds, Latvia"
"S123.LY","Money market funds, Libya","Money market funds, Libya"
"S123.ME","Money market funds, Montenegro","Money market funds, Montenegro"
"S123.MH","Money market funds, Marshall Islands (the)","Money market funds, Marshall Islands (the)"
"S123.MK","Money market funds, Macedonia (the former Yugoslav Republic of)","Money market funds, Macedonia (the former Yugoslav Republic of)"
"S123.MN","Money market funds, Mongolia","Money market funds, Mongolia"
"S123.MU","Money market funds, Mauritius","Money market funds, Mauritius"
"S123.MW","Money market funds, Malawi","Money market funds, Malawi"
"S123.MX","Money market funds, Mexico","Money market funds, Mexico"
"S123.NG","Money market funds, Nigeria","Money market funds, Nigeria"
"S123.NL","Money market funds, Netherlands (the)","Money market funds, Netherlands excluding Aruba (AW), Bonaire, Saint Eustatius and Saba (BQ), Curacao (CW), Sint Maarten (SX)"
"S123.NO","Money market funds, Norway","Money market funds, Norway excluding Svalbard and Jan Mayen (SJ)"
"S123.NZ","Money market funds, New Zealand","Money market funds, New Zealand"
"S123.OM","Money market funds, Oman","Money market funds, Oman"
"S123.PA","Money market funds, Panama","Money market funds, Panama"
"S123.PE","Money market funds, Peru","Money market funds, Peru"
"S123.PG","Money market funds, Papua New Guinea","Money market funds, Papua New Guinea"
"S123.PH","Money market funds, Philippines (the)","Money market funds, Philippines (the)"
"S123.PL","Money market funds, Poland","Money market funds, Poland"
"S123.PT","Money market funds, Portugal","Money market funds, Portugal"
"S123.QA","Money market funds, Qatar","Money market funds, Qatar"
"S123.RO","Money market funds, Romania","Money market funds, Romania"
"S123.RS","Money market funds, Serbia","Money market funds, Serbia"
"S123.RU","Money market funds, Russian Federation (the)","Money market funds, Russian Federation (the)"
"S123.SA","Money market funds, Saudi Arabia","Money market funds, Saudi Arabia"
"S123.SC","Money market funds, Seychelles","Money market funds, Seychelles"
"S123.SD","Money market funds, Sudan (the)","Money market funds, Sudan (the)"
"S123.SE","Money market funds, Sweden","Money market funds, Sweden"
"S123.SG","Money market funds, Singapore","Money market funds, Singapore"
"S123.SH","Money market funds, Saint Helena, Ascension and Tristan da Cunha","Money market funds, Saint Helena, Ascension and Tristan da Cunha"
"S123.SI","Money market funds, Slovenia","Money market funds, Slovenia"
"S123.SK","Money market funds, Slovakia","Money market funds, Slovakia"
"S123.TH","Money market funds, Thailand","Money market funds, Thailand"
"S123.TR","Money market funds, Turkey","Money market funds, Turkey"
"S123.TW","Money market funds, Taiwan (Province of China)","Money market funds, Taiwan (Province of China)"
"S123.TZ","Money market funds, Tanzania, United Republic of","Money market funds, Tanzania, United Republic of"
"S123.UA","Money market funds, Ukraine","Money market funds, Ukraine"
"S123.US","Money market funds, United States of America (the)","Money market funds, United States excluding American Samoa (AS), Guam (GU), Northern Mariana Islands (MP), Puerto Rico (PR), United States Minor Outlying Islands (UM), Virgin Islands, U.S. (VI)"
"S123.VA","Money market funds, Holy See (the)","Money market funds, Holy See (the)"
"S123.VE","Money market funds, Venezuela (Bolivarian Republic of)","Money market funds, Venezuela (Bolivarian Republic of)"
"S123.VG","Money market funds, Virgin Islands (British)","Money market funds, Virgin Islands (British)"
"S123.ZA","Money market funds, South Africa","Money market funds, South Africa"
"S123.ZM","Money market funds, Zambia","Money market funds, Zambia"
"S124.AE","Non MMF investment funds, United Arab Emirates (the)","Non MMF investment funds, United Arab Emirates (the)"
"S124.AF","Non MMF investment funds, Afghanistan","Non MMF investment funds, Afghanistan"
"S124.AL","Non MMF investment funds, Albania","Non MMF investment funds, Albania"
"S124.AO","Non MMF investment funds, Angola","Non MMF investment funds, Angola"
"S124.AR","Non MMF investment funds, Argentina","Non MMF investment funds, Argentina"
"S124.AT","Non MMF investment funds, Austria","Non MMF investment funds, Austria"
"S124.AU","Non MMF investment funds, Australia","Non MMF investment funds, Australia"
"S124.BE","Non MMF investment funds, Belgium","Non MMF investment funds, Belgium"
"S124.BG","Non MMF investment funds, Bulgaria","Non MMF investment funds, Bulgaria"
"S124.BH","Non MMF investment funds, Bahrain","Non MMF investment funds, Bahrain"
"S124.BJ","Non MMF investment funds, Benin","Non MMF investment funds, Benin"
"S124.BM","Non MMF investment funds, Bermuda","Non MMF investment funds, Bermuda"
"S124.BR","Non MMF investment funds, Brazil","Non MMF investment funds, Brazil"
"S124.BS","Non MMF investment funds, Bahamas (the)","Non MMF investment funds, Bahamas (the)"
"S124.BY","Non MMF investment funds, Belarus","Non MMF investment funds, Belarus"
"S124.BZ","Non MMF investment funds, Belize","Non MMF investment funds, Belize"
"S124.CA","Non MMF investment funds, Canada","Non MMF investment funds, Canada"
"S124.CG","Non MMF investment funds, Congo (the)","Non MMF investment funds, Congo (the)"
"S124.CH","Non MMF investment funds, Switzerland","Non MMF investment funds, Switzerland"
"S124.CL","Non MMF investment funds, Chile","Non MMF investment funds, Chile"
"S124.CM","Non MMF investment funds, Cameroon","Non MMF investment funds, Cameroon"
"S124.CN","Non MMF investment funds, China","Non MMF investment funds, China excluding Taiwan (TW), Hong Kong (HK), Macao (MO)"
"S124.CO","Non MMF investment funds, Colombia","Non MMF investment funds, Colombia"
"S124.CW","Non MMF investment funds, Curacao","Non MMF investment funds, Curacao"
"S124.CY","Non MMF investment funds, Cyprus","Non MMF investment funds, Cyprus"
"S124.CZ","Non MMF investment funds, Czechia","Non MMF investment funds, Czechia"
"S124.DE","Non MMF investment funds, Germany","Non MMF investment funds, Germany"
"S124.DK","Non MMF investment funds, Denmark","Non MMF investment funds, Denmark"
"S124.DO","Non MMF investment funds, Dominican Republic (the)","Non MMF investment funds, Dominican Republic (the)"
"S124.EG","Non MMF investment funds, Egypt","Non MMF investment funds, Egypt"
"S124.ER","Non MMF investment funds, Eritrea","Non MMF investment funds, Eritrea"
"S124.ES","Non MMF investment funds, Spain","Non MMF investment funds, Spain"
"S124.FI","Non MMF investment funds, Finland","Non MMF investment funds, Finland excluding Aland (AX)"
"S124.FO","Non MMF investment funds, Faroe Islands (the)","Non MMF investment funds, Faroe Islands (the)"
